name;version OLD;version NEW;URL к репозиторию;alternative;dependency;комментарий;Версия ПО (опросник);Статус
@oxc-parser/binding-linux-x64-gnu;0.142.0;0.142.0;https://registry.npmjs.org/@oxc-parser/binding-linux-x64-gnu/-/binding-linux-x64-gnu-0.142.0.tgz;npm install @oxc-parser/binding-linux-x64-gnu@0.142.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@oxc-parser/binding-linux-x64-musl;0.142.0;0.142.0;https://registry.npmjs.org/@oxc-parser/binding-linux-x64-musl/-/binding-linux-x64-musl-0.142.0.tgz;npm install @oxc-parser/binding-linux-x64-musl@0.142.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@oxc-parser/binding-openharmony-arm64;0.142.0;0.142.0;https://registry.npmjs.org/@oxc-parser/binding-openharmony-arm64/-/binding-openharmony-arm64-0.142.0.tgz;npm install @oxc-parser/binding-openharmony-arm64@0.142.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@oxc-parser/binding-wasm32-wasi;0.142.0;0.142.0;https://registry.npmjs.org/@oxc-parser/binding-wasm32-wasi/-/binding-wasm32-wasi-0.142.0.tgz;npm install @oxc-parser/binding-wasm32-wasi@0.142.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@oxc-parser/binding-win32-arm64-msvc;0.142.0;0.142.0;https://registry.npmjs.org/@oxc-parser/binding-win32-arm64-msvc/-/binding-win32-arm64-msvc-0.142.0.tgz;npm install @oxc-parser/binding-win32-arm64-msvc@0.142.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@oxc-parser/binding-win32-ia32-msvc;0.142.0;0.142.0;https://registry.npmjs.org/@oxc-parser/binding-win32-ia32-msvc/-/binding-win32-ia32-msvc-0.142.0.tgz;npm install @oxc-parser/binding-win32-ia32-msvc@0.142.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@oxc-parser/binding-win32-x64-msvc;0.142.0;0.142.0;https://registry.npmjs.org/@oxc-parser/binding-win32-x64-msvc/-/binding-win32-x64-msvc-0.142.0.tgz;npm install @oxc-parser/binding-win32-x64-msvc@0.142.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@oxc-project/types;0.142.0;0.142.0;https://registry.npmjs.org/@oxc-project/types/-/types-0.142.0.tgz;npm install @oxc-project/types@0.142.0;oxc-parser, rolldown;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@parcel/source-map;2.1.1;2.1.1;https://registry.npmjs.org/@parcel/source-map/-/source-map-2.1.1.tgz;npm install @parcel/source-map@2.1.1;@chialab/estransform;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@parcel/watcher;2.6.0;2.6.0;https://registry.npmjs.org/@parcel/watcher/-/watcher-2.6.0.tgz;npm install @parcel/watcher@2.6.0;jest-haste-map;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@parcel/watcher-android-arm64;2.6.0;2.6.0;https://registry.npmjs.org/@parcel/watcher-android-arm64/-/watcher-android-arm64-2.6.0.tgz;npm install @parcel/watcher-android-arm64@2.6.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@parcel/watcher-darwin-arm64;2.6.0;2.6.0;https://registry.npmjs.org/@parcel/watcher-darwin-arm64/-/watcher-darwin-arm64-2.6.0.tgz;npm install @parcel/watcher-darwin-arm64@2.6.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@parcel/watcher-darwin-x64;2.6.0;2.6.0;https://registry.npmjs.org/@parcel/watcher-darwin-x64/-/watcher-darwin-x64-2.6.0.tgz;npm install @parcel/watcher-darwin-x64@2.6.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
